Date,Team,Opp,BO,Pos,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG
"<a href=""wins.aspx?date=2016-06-01&team=Orioles&dh=0"">2016-06-01</a>",BAL,BOS,3,SS,1,5,6,1,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0.2
"<a href=""wins.aspx?date=2016-05-31&team=Orioles&dh=0"">2016-05-31</a>",BAL,BOS,3,SS,1,4,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-05-30&team=Orioles&dh=0"">2016-05-30</a>",BAL,BOS,3,SS,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-05-29&team=Orioles&dh=0"">2016-05-29</a>",BAL,@CLE,3,SS,1,5,5,1,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0.2
"<a href=""wins.aspx?date=2016-05-28&team=Orioles&dh=0"">2016-05-28</a>",BAL,@CLE,3,SS,1,3,4,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0.333
"<a href=""wins.aspx?date=2016-05-27&team=Orioles&dh=0"">2016-05-27</a>",BAL,@CLE,3,SS,1,5,5,4,2,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0.8
"<a href=""wins.aspx?date=2016-05-26&team=Orioles&dh=0"">2016-05-26</a>",BAL,@HOU,2,SS,1,2,5,1,1,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-05-25&team=Orioles&dh=0"">2016-05-25</a>",BAL,@HOU,1,SS,1,3,5,1,0,1,0,0,1,0,2,2,2,0,0,0,0,0,0,0.333
"<a href=""wins.aspx?date=2016-05-24&team=Orioles&dh=0"">2016-05-24</a>",BAL,@HOU,2,SS,1,4,6,1,0,0,0,1,1,1,2,1,1,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-05-22&team=Orioles&dh=0"">2016-05-22</a>",BAL,@LAA,2,SS,1,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-05-21&team=Orioles&dh=0"">2016-05-21</a>",BAL,@LAA,2,SS,1,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-05-20&team=Orioles&dh=0"">2016-05-20</a>",BAL,@LAA,2,SS,1,4,5,2,1,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-05-19&team=Orioles&dh=0"">2016-05-19</a>",BAL,SEA,2,SS,1,3,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.333
"<a href=""wins.aspx?date=2016-05-18&team=Orioles&dh=0"">2016-05-18</a>",BAL,SEA,2,SS,1,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-05-17&team=Orioles&dh=0"">2016-05-17</a>",BAL,SEA,2,SS,1,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-05-15&team=Orioles&dh=0"">2016-05-15</a>",BAL,DET,2,SS,1,5,5,1,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0.2
"<a href=""wins.aspx?date=2016-05-14&team=Orioles&dh=0"">2016-05-14</a>",BAL,DET,2,SS,1,5,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-05-13&team=Orioles&dh=0"">2016-05-13</a>",BAL,DET,2,SS,1,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-05-12&team=Orioles&dh=0"">2016-05-12</a>",BAL,DET,2,SS,1,5,5,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.4
"<a href=""wins.aspx?date=2016-05-11&team=Orioles&dh=0"">2016-05-11</a>",BAL,@MIN,2,SS,1,5,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.2
"<a href=""wins.aspx?date=2016-05-10&team=Orioles&dh=0"">2016-05-10</a>",BAL,@MIN,2,SS,1,3,5,3,2,0,0,1,2,1,2,1,0,0,0,0,0,0,1,1
"<a href=""wins.aspx?date=2016-05-08&team=Orioles&dh=0"">2016-05-08</a>",BAL,OAK,2,SS,1,4,5,2,0,0,0,2,2,6,1,1,1,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-05-07&team=Orioles&dh=2"">2016-05-07</a>",BAL,OAK,1,SS,1,4,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-05-07&team=Orioles&dh=1"">2016-05-07</a>",BAL,OAK,2,3B,1,4,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-05-05&team=Orioles&dh=0"">2016-05-05</a>",BAL,NYY,1,SS,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-05-04&team=Orioles&dh=0"">2016-05-04</a>",BAL,NYY,2,SS,1,4,4,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-05-03&team=Orioles&dh=0"">2016-05-03</a>",BAL,NYY,2,SS,1,3,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.333
"<a href=""wins.aspx?date=2016-05-01&team=Orioles&dh=0"">2016-05-01</a>",BAL,CHW,2,3B-SS,1,4,5,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-04-30&team=Orioles&dh=0"">2016-04-30</a>",BAL,CHW,1,3B,1,5,5,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4
