Date,Team,Opp,BO,Pos,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG
"<a href=""wins.aspx?date=2016-04-24&team=Tigers&dh=0"">2016-04-24</a>",DET,CLE,1,2B,1,5,5,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0.2
"<a href=""wins.aspx?date=2016-04-23&team=Tigers&dh=0"">2016-04-23</a>",DET,CLE,1,2B,1,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-04-22&team=Tigers&dh=0"">2016-04-22</a>",DET,CLE,1,2B,1,4,4,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-04-21&team=Tigers&dh=0"">2016-04-21</a>",DET,@KCR,1,2B,1,4,4,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-04-20&team=Tigers&dh=0"">2016-04-20</a>",DET,@KCR,1,2B,1,4,5,2,1,1,0,0,1,2,0,0,1,1,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-04-19&team=Tigers&dh=0"">2016-04-19</a>",DET,@KCR,1,2B,1,5,5,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4
"<a href=""wins.aspx?date=2016-04-17&team=Tigers&dh=0"">2016-04-17</a>",DET,@HOU,1,2B,1,5,5,2,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0.4
"<a href=""wins.aspx?date=2016-04-16&team=Tigers&dh=0"">2016-04-16</a>",DET,@HOU,1,2B,1,5,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2
"<a href=""wins.aspx?date=2016-04-15&team=Tigers&dh=0"">2016-04-15</a>",DET,@HOU,1,2B,1,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-04-14&team=Tigers&dh=0"">2016-04-14</a>",DET,@PIT,1,2B,1,5,5,2,2,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0.4
"<a href=""wins.aspx?date=2016-04-13&team=Tigers&dh=0"">2016-04-13</a>",DET,@PIT,1,2B,1,4,5,1,0,0,0,1,1,2,0,0,1,0,1,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-04-12&team=Tigers&dh=0"">2016-04-12</a>",DET,PIT,1,2B,1,4,5,2,1,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-04-11&team=Tigers&dh=0"">2016-04-11</a>",DET,PIT,1,2B,1,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-04-09&team=Tigers&dh=0"">2016-04-09</a>",DET,NYY,1,2B,1,4,5,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-04-08&team=Tigers&dh=0"">2016-04-08</a>",DET,NYY,1,2B,1,4,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-04-06&team=Tigers&dh=0"">2016-04-06</a>",DET,@MIA,1,2B,1,5,5,2,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0.4
"<a href=""wins.aspx?date=2016-04-05&team=Tigers&dh=0"">2016-04-05</a>",DET,@MIA,1,2B,1,6,6,3,2,0,0,1,2,4,0,0,0,0,0,0,0,0,1,0.5
